Query_id	Ko_id
total_11769433	K02054
total_11770070	K00936
total_11770226	K09141
total_11770287	K07675
total_11770288	K07696
total_1177051	K15580
total_11770743	K11527
total_11771111	K00426
total_11771192	K02050
total_11771355	K01997
total_1177230	K01200
total_1177250	K03413
total_11772501	K03168
total_11772697	K07712
total_117727	K02014
total_11772764	K02653
total_11772784	K03522
total_11773141	K01567
total_11773390	K07720
total_1177350	K03522
total_11773922	K11381
total_11774188	K01673
total_11774370	K11720
total_1177447	K00117
total_11774493	K02301
total_11774628	K07714
total_11774678	K07214
total_11774969	K07683
total_11775033	K00368
total_11775387	K07793
total_11775518	K01652
total_1177595	K01281
total_11776210	K09989
total_11776248	K07689
total_1177640	K07027
total_1177684	K02412
total_11777078	K02451
total_1177721	K08372
total_11777643	K00340
total_11778137	K08282
total_11778397	K01425
total_11778500	K02004
total_11778703	K00936
total_11778879	K03408
total_11779542	K02456
total_11779666	K06402
total_11779908	K11912
total_11779909	K11912
total_117801	K07644
total_11780901	K01815
total_11781036	K12371
total_11781369	K09690
total_1178155	K02045
total_11781634	K13893
total_11782160	K12600
total_1178240	K00121
total_11782579	K07712
total_11782880	K03768
total_11782895	K02849
total_11783331	K11898
total_11783422	K05520
total_11784124	K01903
total_11784231	K02656
total_11784301	K03671
total_11784316	K03671
total_11784687	K03296
total_11784730	K00333
total_11785109	K07303
total_11785752	K15659
total_11786013	K01315
total_1178653	K12989
total_11786848	K04780
total_11787555	K05365
total_11788149	K11902
total_11788201	K13706
total_11788294	K02357
total_11788423	K07696
total_11788704	K03294
total_11788705	K03294
total_11789173	K02012
total_11789345	K02674
total_11789431	K12995
total_11789498	K02450
total_1178958	K03696
total_1178982	K00721
total_11789856	K03769
total_11789912	K00926
total_11790009	K00406
total_11790197	K02077
total_11790302	K03316
total_11790382	K07154
total_11790465	K02564
total_11790595	K11326
total_11791100	K03296
total_11791751	K08602
total_11791795	K01567
total_11791884	K03555
total_11792316	K01305
total_11792620	K00067
total_11793108	K15313
total_11793252	K00100
total_1179330	K03071
total_1179341	K01283
total_11793931	K12340
total_11794001	K00036
total_11794075	K02843
total_11794746	K13687
total_11794796	K11749
total_11795428	K13282
total_11795566	K08083
total_11796006	K02040
total_11796260	K03671
total_11796300	K13051
total_11796711	K11896
total_117969	K05367
total_11796980	K08082
total_11797424	K02065
total_11797593	K09607
total_11797594	K01043
total_11797664	K09687
total_11797725	K07287
total_11798307	K11896
total_11798643	K01053
total_11798898	K06192
total_11798970	K07795
total_11798983	K08311
total_11798989	K11688
total_11798992	K13612
total_1179900	K02670
total_1179904	K08884
total_11799058	K07793
total_11799228	K01725
total_11799229	K15578
total_11799230	K15577
total_11799231	K15576
total_11799254	K01467
total_11799375	K00335
total_11799994	K08683
total_11800371	K04069
total_11801089	K11896
total_11801741	K01303
total_11802408	K00874
total_11802919	K15431
total_11803486	K12368
total_11803645	K01953
total_11803718	K07793
total_11804763	K13668
total_11805085	K03655
total_11805239	K11912
total_11805648	K00767
total_11805760	K08166
total_11805953	K00376
total_11806118	K09478
total_11806758	K07277
total_11806864	K05788
total_11806898	K10545
total_11807007	K04078
total_11807658	K02195
total_11807679	K07649
total_11807864	K07497
total_11808076	K03657
total_11808719	K00368
total_11808742	K08884
total_11808971	K01744
total_11809186	K08223
total_11809323	K02055
total_11809760	K07303
total_11809835	K08082
total_1180999	K09971
total_11810036	K07789
total_11810053	K02806
total_11810292	K02666
total_11810357	K02658
total_1181061	K05570
total_1181063	K05568
total_1181064	K05567
total_1181065	K05565
total_11810665	K03270
total_11810757	K07497
total_11810981	K03676
total_11811166	K10012
total_11811319	K07497
total_11811463	K07789
total_11811464	K08191
total_1181161	K05555
total_1181250	K04046
total_11812524	K01338
total_11812958	K00325
total_11813130	K16011
total_11813279	K02074
total_11813599	K12279
total_11814056	K06857
total_11814076	K08587
total_11814140	K07390
total_11814244	K07698
total_11814393	K03168
total_11814414	K03737
total_1181446	K02003
total_11814540	K02794
total_11814763	K02279
total_11814797	K13419
total_11815053	K03924
total_11815077	K12995
total_11815207	K04078
total_11815236	K04780
total_11815350	K04046
total_11815714	K03521
total_11815988	K07148
total_11816091	K10439
total_1181616	K03686
total_1181622	K01262
total_11816683	K12941
total_11816846	K04780
total_11817095	K02517
total_11817184	K01283
total_11817213	K07796
total_11817280	K03744
total_11817455	K01315
total_11817687	K10004
total_11817839	K04780
total_1181799	K05555
total_1181806	K01425
total_11818200	K03385
total_11818246	K12287
total_11819066	K07704
total_11819241	K02067
total_11819251	K00936
total_11819770	K04067
total_11820018	K00372
total_11820542	K13598
total_11820778	K15660
total_11820968	K03533
total_11820969	K12143
total_1182102	K00329
total_11822953	K02041
total_11822954	K03270
total_11824281	K02488
total_1182470	K07552
total_11825153	K15011
total_11825364	K00936
total_1182546	K12510
total_11825753	K00010
total_11825930	K02488
total_11826143	K03186
total_11826285	K02242
total_11827483	K01627
total_11827484	K06041
total_11828179	K06189
total_11828340	K02037
total_11828415	K01414
total_11828432	K05521
total_1182862	K12984
total_11829101	K01283
total_11829269	K01132
total_11829276	K01295
total_11829398	K03411
total_11829627	K11896
total_11829629	K11898
total_11830280	K02575
total_11830333	K00341
total_11830334	K00340
total_11830335	K00339
total_11830540	K03294
total_1183080	K09788
total_11830916	K07651
total_11831247	K02341
total_1183169	K07693
total_11831803	K13021
total_11832023	K07497
total_1183237	K11749
total_11832595	K02042
total_11832596	K02042
total_11832737	K07261
total_11832822	K00748
total_11833038	K15629
total_1183369	K05814
total_1183370	K05813
total_11833741	K02037
total_11833954	K13688
total_11834249	K03641
total_11834485	K02028
total_11835072	K00789
total_11835223	K02194
total_1183533	K00701
total_11835331	K03857
total_1183549	K02010
total_11835589	K02259
total_11836044	K13049
total_11836680	K02665
total_11836681	K02666
total_11836777	K15431
total_11836889	K00090
total_11836983	K02469
total_11837305	K05366
total_11837466	K03296
total_1183753	K03671
total_1183771	K07798
total_1183772	K07796
total_1183807	K02487
total_11838255	K04780
total_11838322	K12995
total_11838473	K00333
total_1183860	K00523
total_1183871	K02477
total_11838991	K03555
total_11839496	K00969
total_11839866	K00362
total_11840349	K07494
total_11840433	K13668
total_11840581	K07799
total_11841277	K06902
total_11841467	K03654
total_11841861	K08676
total_11842158	K01297
total_11842789	K09013
total_11843202	K05995
total_11843231	K03924
total_1184363	K01297
total_11843886	K07085
total_11843928	K01596
total_11844316	K07678
total_11844366	K07302
total_118444	K11527
total_11844492	K03118
total_118445	K07687
total_11844624	K01322
total_11845562	K02650
total_11845652	K02899
total_11845654	K02487
total_11845917	K01358
total_11846101	K01803
total_11846456	K01299
total_11846775	K07788
total_11847441	K05970
total_11848068	K01916
total_11848628	K11527
total_11848920	K01768
total_11848995	K02568
total_11849565	K02056
total_11849794	K00705
total_11851178	K10126
total_11851412	K15022
total_11851976	K07708
total_11852300	K05555
total_11852607	K01258
total_11852658	K02016
total_11853256	K01283
total_11853675	K02042
total_11854641	K13816
total_11854916	K04035
total_11854950	K02053
total_11855019	K02004
total_11855475	K08082
total_11855774	K04780
total_11856433	K01051
total_11856558	K03686
total_11857209	K02658
total_11857362	K02314
total_11857433	K02314
total_11857771	K05814
total_11857882	K01997
total_1185808	K12996
total_11858104	K00266
total_11858109	K06048
total_11858222	K07315
total_11858409	K00059
total_11858650	K07263
total_11858939	K00342
total_11858999	K15772
total_11859166	K14652
total_11859173	K02668
total_11859174	K02667
total_11859501	K07217
total_11859513	K07796
total_1185962	K02278
total_11859622	K01258
total_11859777	K01897
total_118599	K13985
total_11860357	K03272
total_11860367	K15634
total_11860429	K01409
total_11860471	K02424
total_11860481	K00990
total_11860545	K10680
total_11860802	K13688
total_11861059	K02564
total_11861135	K02402
total_11861136	K02556
total_1186119	K01414
total_11861319	K04042
total_11861518	K01318
total_11861581	K09539
total_118616	K13685
total_11861702	K04078
total_11861762	K02674
total_11861803	K01755
total_11862086	K02670
total_11862153	K02658
total_11862626	K13598
total_11862636	K11689
total_118627	K03522
total_11863611	K02659
total_11863658	K07775
total_11864107	K01552
total_11865126	K07712
total_11865214	K00128
total_11865218	K01255
total_118656	K03522
total_118657	K03521
total_11865708	K01687
total_118659	K10715
total_11865919	K01392
total_11866441	K13889
total_11867269	K11891
total_11867380	K01607
total_11867483	K01783
total_11867530	K15634
total_11868140	K08223
total_11868812	K08884
total_11868858	K13275
total_11869217	K07793
total_11869219	K07795
total_11869810	K08884
total_11870116	K10126
total_1187036	K02667
total_11870432	K07007
total_1187044	K01662
total_11870498	K02015
total_11870535	K15660
total_11870872	K02057
total_11870900	K02527
total_11872148	K02655
total_11872312	K04013
total_11872319	K03672
total_11872711	K02421
total_11872793	K01467
total_11873011	K02454
total_11873212	K09694
total_11873392	K05367
total_11873822	K07793
total_1187461	K01506
total_11874703	K08884
total_1187525	K01715
total_1187527	K13694
total_11875296	K08603
total_11875501	K03676
total_11876082	K03385
total_11876148	K02474
total_11876191	K07678
total_11876626	K05367
total_11876818	K05366
total_11876847	K01392
total_11877144	K02035
total_1187737	K02671
total_11877422	K04780
total_11877579	K02651
total_11877714	K03641
total_11877954	K07762
total_11878094	K15661
total_11878165	K10537
total_11878571	K02844
total_1187873	K02450
total_11878910	K02065
total_11878920	K00810
total_11879344	K02653
total_11879809	K04078
total_11880212	K00924
total_11880839	K03843
total_11881277	K02049
total_11881598	K10800
total_11882028	K00074
total_11882413	K11891
total_1188269	K02844
total_11882880	K03671
total_11883014	K11075
total_11883601	K00926
total_11883843	K05838
total_1188403	K07497
total_1188408	K01897
total_11884364	K02377
total_11884582	K08963
total_11884985	K01392
total_11884992	K02380
total_11885734	K07708
total_1188653	K00604
total_1188655	K08884
total_1188656	K01783
total_1188658	K05807
total_1188661	K00966
total_1188662	K01840
total_1188663	K00227
total_11886793	K10440
total_11886941	K05364
total_11887284	K03657
total_11887827	K00681
total_11888134	K00540
total_11888361	K05846
total_11888716	K03701
total_11888783	K00114
total_11889169	K11749
total_11889616	K09607
total_11890222	K07447
total_11890475	K08589
total_11890849	K03522
total_11890854	K07046
total_11891298	K04044
total_1189180	K02044
total_11891956	K13889
total_11891957	K13892
total_11891984	K12993
total_11892498	K02471
total_11892571	K03768
total_1189286	K01873
total_11893	K01417
total_11893033	K15866
total_11893491	K06883
total_11893517	K05516
total_11893744	K07641
total_1189399	K01839
total_11894217	K00334
total_1189434	K01414
total_11894387	K08164
total_1189465	K01305
total_11894682	K13021
total_11894718	K07263
total_11895614	K03522
total_11895887	K03768
total_1189606	K09808
total_11896163	K11895
total_1189619	K01647
total_11896421	K00140
total_1189731	K07081
total_11897359	K04080
total_11897565	K14987
total_1189795	K13658
total_11898214	K10454
total_1189837	K13584
total_11898456	K01341
total_1189868	K00166
total_11898993	K02056
total_11899833	K03320
total_11899947	K02477
total_11900428	K04780
total_11901648	K07795
total_11901658	K08256
total_11901660	K12340
total_11901661	K06409
total_11901662	K12600
total_11901671	K15655
total_11901883	K14981
total_11901944	K01945
total_11902607	K01840
total_11903068	K01297
total_1190313	K08191
total_11903399	K08082
total_11903575	K02012
total_11904090	K07704
total_1190431	K07462
total_11904400	K02266
total_11904551	K02012
total_11905310	K01425
total_11905514	K09808
total_11905817	K02020
total_11906113	K02676
total_11906547	K03385
total_11906612	K02015
total_11906814	K01218
total_11906967	K10003
total_1190700	K00507
total_1190773	K06402
