Query_id	Ko_id
total_16374294	K01552
total_16374437	K00215
total_16374878	K04078
total_16375275	K12685
total_16375502	K07568
total_16375735	K13628
total_16376316	K15650
total_1637660	K03611
total_16376816	K12542
total_16376963	K06941
total_16377431	K04108
total_1637748	K02490
total_16377903	K03071
total_16378592	K03305
total_16378880	K01278
total_16378973	K06015
total_16379594	K13924
total_16379964	K02488
total_16379966	K03075
total_16380261	K03071
total_16380379	K02664
total_16380380	K02663
total_16380480	K12308
total_16381444	K12686
total_16382047	K02897
total_16382063	K00278
total_16382458	K03775
total_16383293	K14987
total_16384611	K02657
total_16386114	K02004
total_16386304	K07588
total_16386477	K15670
total_16386682	K08307
total_16387078	K07588
total_16387843	K01881
total_16387865	K08679
total_16388234	K00765
total_16388332	K04078
total_16388753	K05555
total_16389093	K01362
total_16389203	K02651
total_16389788	K00903
total_16389803	K15977
total_16390346	K05838
total_16391500	K00883
total_16391842	K07588
total_16392136	K01264
total_16392260	K00705
total_16392265	K02412
total_16392398	K04764
total_16392781	K12373
total_1639326	K12543
total_1639345	K00690
total_16394084	K00384
total_16394228	K06192
total_16394454	K01372
total_16394498	K03215
total_16394843	K06027
total_16394874	K07263
total_16394999	K07715
total_16395302	K03770
total_16397409	K12600
total_16397924	K03216
total_16398053	K01627
total_16398426	K01488
total_16398428	K00641
total_16400469	K06213
total_16400589	K09974
total_16400861	K06173
total_16401172	K15641
total_16405044	K15654
total_16405892	K02282
total_16406798	K04780
total_16407933	K13589
total_1640832	K07114
total_16408438	K06177
total_16408488	K03644
total_16408587	K04094
total_16409958	K02651
total_16410809	K02106
total_164112	K14572
total_16411208	K01365
total_16412427	K02221
total_16412624	K02992
total_16413257	K01183
total_16414355	K12510
total_16414418	K01961
total_16414421	K03832
total_16415153	K04084
total_164154	K10761
total_16417187	K02487
total_16417243	K03684
total_16417850	K00684
total_16417977	K02670
total_16418419	K01415
total_16418552	K07263
total_16418805	K04780
total_16419379	K02282
total_16419953	K01278
total_16420186	K11927
total_16420482	K13614
total_16421178	K01848
total_16421493	K01419
total_16422262	K07665
total_16422263	K08372
total_16422269	K04085
total_16422374	K07568
total_16422729	K01869
total_16423026	K13993
total_16423272	K07687
total_16423368	K02014
total_16423771	K07497
total_1642378	K09457
total_16423896	K11902
total_16424205	K04066
total_16424372	K02667
total_16425497	K09457
total_1642641	K04078
total_16426500	K06980
total_16426543	K03701
total_16426634	K04083
total_16427269	K03703
total_16427718	K00701
total_16428944	K03216
total_16429220	K11689
total_16429292	K04084
total_16430025	K15395
total_16430160	K15660
total_16430478	K11325
total_16431	K09457
total_16431450	K04780
total_16431673	K00239
total_16432632	K13726
total_16432846	K00523
total_16432935	K14262
total_16432985	K13993
total_16433742	K04751
total_16434266	K03101
total_1643495	K00035
total_16434981	K07407
total_16435166	K15660
total_16435830	K03770
total_16436064	K03177
total_16436642	K07588
total_16436699	K04078
total_1643886	K06920
total_16439695	K01188
total_16440402	K14168
total_16440747	K02488
total_16440964	K03101
total_16441227	K07315
total_16441289	K02564
total_16442433	K02663
total_16442434	K02662
total_16443299	K00826
total_16443549	K02343
total_16444212	K02221
total_16444426	K04027
total_16446384	K13614
total_16446583	K00797
total_164471	K01188
total_16447282	K01417
total_16447339	K13993
total_16447634	K15513
total_16448396	K03699
total_16448407	K10563
total_16448695	K00797
total_16449363	K03667
total_16449654	K15512
total_1645008	K01144
total_16450151	K02412
total_16450733	K12444
total_16450863	K01784
total_16450965	K03687
total_16451206	K06867
total_16451807	K03594
total_16452047	K03775
total_16452199	K13766
total_16452550	K02666
total_1645264	K01198
total_16452764	K00599
total_16454126	K12435
total_16454233	K03676
total_16454297	K05304
total_16454841	K01087
total_16455143	K14162
total_16455144	K14161
total_16455588	K11895
total_16455596	K09457
total_16455644	K08083
total_16456596	K11902
total_1645692	K00809
total_16457127	K12308
total_1645774	K02657
total_1645777	K02660
total_16458586	K00978
total_16458604	K01210
total_1645877	K02221
total_16459102	K04618
total_1645957	K00790
total_16459611	K01848
total_1646019	K03771
total_16460828	K03433
total_16461947	K02533
total_16462063	K02417
total_16463139	K01963
total_16463186	K15662
total_16463367	K02282
total_16463642	K09804
total_164643	K02356
total_16464559	K00525
total_16464965	K05350
total_16465046	K00684
total_1646543	K02450
total_1646555	K02280
total_16465971	K00936
total_16466460	K02655
total_16466696	K03424
total_16466721	K00788
total_16466807	K01066
total_16467005	K15460
total_16467801	K02274
total_16467815	K02237
total_16467885	K03722
total_1646873	K03110
total_1646923	K01873
total_16469786	K13735
total_16469871	K06917
total_16471763	K05555
total_16471843	K01258
total_16472167	K13993
total_16472254	K04076
total_1647248	K07568
total_16473554	K15907
total_16474115	K03737
total_1647436	K01894
total_16474739	K07386
total_16474835	K01273
total_16475886	K05520
total_16476300	K12410
total_16476692	K07689
total_16476790	K00940
total_1647763	K09778
total_1647764	K00912
total_1647829	K07005
total_16480830	K04078
total_16482358	K03592
total_16482696	K00974
total_16482772	K02412
total_16483207	K12574
total_16483256	K14652
total_16483534	K02655
total_16483538	K11443
total_1648470	K09457
total_16485499	K01876
total_16486468	K02003
total_1648691	K07787
total_16487501	K08311
total_16487866	K00766
total_16487867	K01658
total_16489065	K04043
total_16489334	K12685
total_1649020	K14673
total_16490314	K03767
total_16490573	K00311
total_1649058	K02655
total_16490650	K13589
total_1649138	K15659
total_16491935	K05998
total_16492155	K07313
total_16492750	K02837
total_16492752	K15655
total_16492895	K01878
total_1649294	K01893
total_16493269	K06169
total_1649379	K02666
total_16493879	K08679
total_16494543	K02662
total_16495768	K02662
total_16497225	K13789
total_16497353	K03687
total_16497559	K15655
total_164977	K06991
total_16498483	K01791
total_1649878	K06175
total_16499755	K13584
total_16499902	K01417
total_16500177	K15667
total_16500640	K00340
total_16500874	K12613
total_16500898	K07796
total_1650102	K15660
total_16501308	K02488
total_16501492	K01468
total_16501545	K05365
total_16501546	K00754
total_16501864	K04762
total_165022	K07263
total_16503174	K02463
total_16503872	K15431
total_16503874	K00494
total_16503998	K04763
total_16504080	K03671
total_16504202	K01531
total_16504385	K03439
total_16504991	K11996
total_16505136	K07793
total_1650514	K04780
total_16505174	K01225
total_16505399	K06147
total_16505499	K01183
total_1650568	K14058
total_16505969	K07032
total_1650603	K00609
total_16506141	K07277
total_16506847	K03768
total_1650703	K15671
total_1650839	K06118
total_16508548	K03833
total_16508605	K11893
total_1650868	K15677
total_16509287	K03672
total_16509312	K02669
total_1651037	K04094
total_16510896	K04751
total_16511813	K01876
total_16512228	K04078
total_16512513	K03924
total_16512919	K07497
total_16514549	K00123
total_16514787	K01266
total_16515058	K00694
total_16515571	K03687
total_16516561	K01295
total_16517779	K08679
total_16517959	K07106
total_16518316	K03694
total_16519223	K07217
total_1651942	K03408
total_1651954	K03694
total_16519841	K02523
total_1652045	K00523
total_1652072	K00748
total_16521000	K02654
total_16521256	K00684
total_16521932	K01190
total_16521934	K11085
total_1652269	K15643
total_16522705	K02409
total_16523523	K07788
total_1652358	K01733
total_16524573	K02519
total_16525005	K12941
total_1652576	K08677
total_16526067	K02533
total_16526287	K08884
total_16526475	K04075
total_16526531	K12452
total_16527242	K08384
total_16528109	K03520
total_16528514	K12685
total_16528585	K02654
total_16528924	K02670
total_1652898	K09612
total_16529047	K02004
total_16529333	K02014
total_1653052	K02967
total_1653053	K02357
total_16530594	K15660
total_1653096	K07659
total_16531839	K15660
total_16533117	K07226
total_16533622	K13013
total_16534507	K01209
total_16534645	K02490
total_16535184	K12308
total_1653522	K02982
total_16535300	K00384
total_1653537	K11895
total_16535393	K11103
total_16535497	K00164
total_16537843	K01423
total_1653785	K03320
total_1653986	K03437
total_16541369	K00658
total_1654154	K02341
total_16541616	K06168
total_16542408	K15395
total_1654260	K02412
total_16542794	K01419
total_16543000	K15641
total_16543030	K03701
total_1654372	K00226
total_16543908	K02417
total_16544192	K04080
total_1654487	K07098
total_16544909	K13993
total_16544942	K01567
total_16545018	K13628
total_16545434	K01362
total_16546438	K00849
total_16549959	K02992
total_16550246	K08307
total_16550958	K07708
total_16551178	K00540
total_16551352	K05838
total_16551435	K01207
total_16551473	K00688
total_16553127	K06189
total_1655384	K04108
total_1655566	K00685
total_16556639	K01258
total_16557096	K02279
total_16557220	K10770
total_16557272	K02658
total_1655738	K15654
total_16557765	K02662
total_16557862	K16055
total_16557987	K00975
total_1655816	K03671
total_16558666	K01187
total_16559191	K00936
total_16560097	K02666
total_16560712	K11996
total_16561502	K02853
total_16561521	K13614
total_16561836	K00790
total_16562131	K10011
total_16562938	K08084
total_16563498	K12574
total_16564549	K15660
total_1656459	K15654
total_16564881	K12410
total_16565241	K13276
total_1656543	K14672
total_16565517	K10943
total_16565992	K03687
total_16566042	K02657
total_16567322	K01414
total_16567650	K00860
total_16567866	K02803
total_16568587	K04044
total_16569462	K02564
total_16569683	K02004
total_16569865	K09650
total_16570403	K15660
total_16570804	K03769
total_16571461	K01417
total_16571786	K07263
total_16571986	K03294
total_16573175	K01916
total_16573535	K00494
total_16573743	K12686
total_1657381	K01167
total_1657430	K00936
total_16575969	K03437
total_16576772	K00858
total_16577423	K01787
total_16577759	K03771
total_16577767	K05539
total_16578642	K03431
total_16578660	K00833
total_16578862	K13815
total_16578896	K15431
total_16578967	K02669
total_16579856	K07344
total_16579994	K01235
total_16580281	K05539
total_16580796	K03701
total_16581678	K11443
total_16581836	K13590
total_1658256	K14742
total_16582579	K00575
total_16583343	K15378
total_16583721	K15660
total_16583945	K12996
total_16584542	K14981
total_16584905	K02481
total_16585065	K00097
total_16585132	K02421
total_16585615	K01336
total_16585663	K01465
total_16586514	K15659
total_16586928	K10012
total_16587082	K03771
total_16587413	K01227
total_165888	K12543
total_16589335	K04042
total_1658953	K04080
total_16590132	K00694
total_1659125	K03437
total_16593430	K00974
total_16594605	K03455
total_16594693	K00088
total_16594694	K01252
total_16595416	K00992
total_1659568	K04078
total_16596169	K01443
total_16596263	K01286
total_1659635	K15921
total_16596682	K07004
total_16597086	K04080
total_16597345	K04078
total_16597613	K00684
total_16597670	K08776
total_16598162	K11900
total_16598319	K12510
total_165986	K05367
total_16598718	K09020
total_16598891	K09457
total_16598911	K01739
total_16598929	K03724
total_1660023	K01618
total_16600366	K12542
total_16600729	K15662
total_16601448	K07052
total_16601610	K00684
total_1660213	K01719
total_1660245	K01271
total_16602827	K01710
total_16603112	K08641
total_16603492	K06861
total_16603771	K00674
total_16604333	K14998
total_16604690	K01258
total_16604712	K06399
total_1660727	K03770
total_1660729	K01289
total_16607296	K02793
total_16608032	K07390
total_16608143	K01283
total_16608374	K00884
total_16609436	K15257
total_16610885	K01354
total_16610903	K03560
total_16612691	K01631
total_16612804	K07486
total_166130	K03322
total_16613745	K02803
total_1661548	K04084
total_16616333	K02667
total_16617516	K06045
total_16617796	K07497
total_16617823	K01467
total_16619090	K15642
total_16619727	K01199
total_16619976	K03092
total_16620209	K02005
total_16620463	K07081
total_16620672	K00754
total_1662075	K15012
total_16621138	K04083
total_16621250	K00974
total_16621416	K00166
total_16623051	K02879
total_16623495	K00989
total_16623728	K02656
total_16624012	K00684
total_16624126	K12573
total_166243	K02666
total_16624345	K07386
total_16625073	K08884
total_16625860	K00703
total_16625925	K15977
total_16626154	K08679
total_166265	K01362
total_16626603	K07794
total_16626869	K00936
total_16627271	K12685
total_16628131	K01902
total_16628697	K03560
total_16629538	K00765
