Query_id	Ko_id
total_16829785	K01928
total_16829793	K10206
total_1683067	K01929
total_16832078	K03969
total_16834934	K06134
total_16835843	K09694
total_16836402	K00134
total_16836968	K00425
total_1683931	K08316
total_16842490	K14534
total_16842950	K00356
total_16846171	K03320
total_16846314	K03656
total_16848142	K02356
total_16848341	K01682
total_16855824	K11472
total_16856820	K03891
total_1685806	K10907
total_16858983	K03955
total_16859362	K01953
total_16861157	K03040
total_1686268	K00124
total_16864806	K01580
total_16865336	K02114
total_16867073	K00338
total_16869299	K01487
total_16870797	K00134
total_16871721	K06204
total_16872593	K02298
total_16876253	K01945
total_16876877	K00265
total_16877778	K03179
total_16878158	K03062
total_16878455	K00657
total_1688144	K11333
total_1688329	K02300
total_1688389	K00499
total_16884132	K14267
total_16884999	K00405
total_168897	K15634
total_1688983	K05557
total_16889910	K02502
total_16890363	K03891
total_1689037	K02549
total_16894742	K01623
total_16895248	K02552
total_16895317	K02994
total_16898761	K10563
total_16900018	K00404
total_16900834	K01496
total_16901255	K01884
total_16902645	K11473
total_16904103	K01907
total_16905005	K01673
total_16905669	K01484
total_16908312	K02109
total_1690851	K10007
total_1690853	K10005
total_16910279	K02109
total_16911679	K07250
total_16912571	K00122
total_1691373	K04015
total_16915358	K06178
total_16915828	K03719
total_169161	K00332
total_16921618	K00926
total_16922801	K00036
total_16922804	K01144
total_169237	K00332
total_16926051	K02948
total_16926183	K00845
total_16927135	K07576
total_16927137	K00940
total_16927143	K00939
total_16927144	K00942
total_16927146	K02876
total_16927150	K02994
total_16927943	K09808
total_16928163	K01596
total_16929306	K00135
total_16930638	K01507
total_1693157	K01953
total_16938707	K00605
total_16938948	K00162
total_16939330	K10917
total_16942618	K01420
total_16943677	K01759
total_16944621	K02319
total_1694483	K05903
total_16948381	K00291
total_16949245	K02109
total_16949917	K02298
total_1695184	K05773
total_16953002	K02298
total_16953460	K00343
total_16954355	K00366
total_16955166	K00467
total_16957767	K01284
total_1696137	K00262
total_1696274	K01575
total_16965607	K02298
total_1696587	K03734
total_16968457	K01890
total_16970055	K00426
total_16971113	K02428
total_16972235	K13483
total_16974865	K02112
total_1697598	K13483
total_16976396	K00338
total_16979743	K01071
total_16980152	K15371
total_16981137	K15371
total_16982681	K03185
total_16982887	K01896
total_16988334	K00338
total_16988337	K01889
total_16988398	K11942
total_16989597	K00605
total_16992606	K02276
total_1699307	K13638
total_16993244	K00600
total_16993282	K00329
total_16999467	K01283
total_17000189	K02948
total_17001587	K00645
total_17001937	K11178
total_1700308	K02970
total_1700369	K03521
total_17003979	K01459
total_17005563	K03705
total_17007485	K01274
total_17007571	K00760
total_17008978	K01744
total_1700953	K02906
total_17015233	K01578
total_17015720	K01424
total_17018100	K02110
total_17019102	K08139
total_17020550	K15223
total_1702267	K03817
total_17022946	K00169
total_1702767	K02299
total_17028211	K15232
total_17031552	K00362
total_17032467	K06893
total_1703441	K01772
total_17036111	K00334
total_17037329	K00425
total_17037508	K01253
total_17039493	K01759
total_17039511	K00265
total_17040184	K07263
total_17040765	K02994
total_1704230	K01926
total_17043241	K13954
total_17045001	K07126
total_17047443	K07496
total_17048848	K00371
total_17049880	K10544
total_17050037	K00265
total_17050527	K03521
total_17052138	K05540
total_17052139	K01880
total_17054029	K03841
total_17054130	K01623
total_17054543	K02276
total_17056441	K03719
total_17058831	K00413
total_17060276	K09989
total_17061431	K00426
total_17062152	K00214
total_17062467	K02276
total_17064453	K01533
total_17067216	K14446
total_17068	K00314
total_17068168	K03501
total_17068886	K01792
total_17070710	K00937
total_17073651	K13634
total_17077327	K14682
total_17078887	K00263
total_17079300	K01247
total_1708230	K07518
total_17083145	K02343
total_17086371	K03575
total_17086558	K01610
total_1708884	K01966
total_1708885	K01476
total_17091819	K02274
total_17092786	K02112
total_17092896	K10441
total_17094964	K03841
total_170973	K01768
total_17098682	K03885
total_17099152	K15223
total_17100108	K01653
total_17102183	K01589
total_17102196	K01318
total_17103563	K02302
total_17105005	K00412
total_17105006	K03887
total_17106371	K01673
total_17106758	K00600
total_17107264	K00339
total_17110012	K01785
total_17112825	K00886
total_1711453	K03891
total_17114717	K02112
total_17114886	K01803
total_1711789	K02552
total_17118306	K00265
total_17118929	K02600
total_17120892	K01285
total_1712427	K15986
total_17129634	K01769
total_17130939	K01744
total_17131081	K11434
total_17131188	K11136
total_17133938	K02907
total_17134047	K03887
total_17135075	K02298
total_17137195	K07729
total_17138554	K03521
total_17142998	K00798
total_1714658	K02266
total_17148685	K08684
total_17149242	K10005
total_17150034	K02277
total_17150291	K01596
total_17150878	K02342
total_1715174	K14449
total_17155245	K02428
total_17161454	K00333
total_1716227	K01673
total_17163454	K02217
total_1716409	K11175
total_17165018	K11366
total_17166559	K00368
total_17167749	K08591
total_1716786	K03181
total_17171856	K14162
total_17172403	K03599
total_17174883	K08289
total_17175862	K03719
total_17176163	K04039
total_1717694	K13638
total_17178440	K03885
total_17180492	K01474
total_1718141	K01879
total_1718389	K00330
total_17186041	K01890
total_17186411	K00330
total_17186734	K00266
total_17188911	K03696
total_17188912	K02946
total_17188914	K02992
total_17188919	K03040
total_17188921	K02952
total_17188922	K03076
total_17188923	K02988
total_17188926	K02994
total_17188927	K02931
total_17188929	K02874
total_17188932	K02878
total_17188936	K02965
total_17188937	K02886
total_17188938	K02892
total_17188939	K02926
total_17188940	K02906
total_17188941	K04043
total_17188942	K04077
total_17188945	K08903
total_17188946	K01890
total_17188947	K02986
total_17188948	K02959
total_17191493	K00411
total_17191853	K11005
total_17192970	K00540
total_17193399	K01028
total_17194254	K02990
total_17194884	K00368
total_171986	K02037
total_17200202	K02299
total_172016	K02046
total_17203629	K00845
total_17207475	K00048
total_17208840	K02304
total_17209511	K13935
total_17209836	K02860
total_17210656	K00265
total_17211866	K07155
total_17216358	K00459
total_17216915	K01637
total_17217800	K00257
total_17219208	K02518
total_17219952	K00822
total_1722095	K11005
total_1722099	K04768
total_17221714	K01470
total_17221879	K03074
total_17223526	K03521
total_17226451	K05847
total_17228912	K05364
total_1722996	K07053
total_17232821	K01507
total_1723647	K03043
total_17244245	K07246
total_17245326	K02998
total_17245408	K02109
total_17249272	K06204
total_17249966	K15634
total_17249968	K03817
total_1725013	K09017
total_17250530	K05845
total_1725266	K03580
total_17255505	K01923
total_17259720	K02154
total_17260478	K02057
total_17261079	K01507
total_17265306	K02225
total_17265352	K00411
total_17266854	K03153
total_17266955	K02194
total_17267018	K08684
total_17269872	K06863
total_17271342	K01945
total_17273065	K05817
total_17276543	K01744
total_17277641	K01959
total_17277818	K14440
total_17280364	K00806
total_17280748	K01507
total_17280885	K04940
total_17284947	K11136
total_17285765	K02303
total_17286992	K01889
total_17288831	K15635
total_17289327	K01507
total_17290594	K15866
total_17290598	K01726
total_17290603	K00924
total_17290612	K00937
total_172940	K02871
total_17295259	K04072
total_17298654	K03705
total_17298655	K00668
total_17298982	K02115
total_17302656	K02145
total_1730381	K02301
total_17303907	K00368
total_17303909	K02276
total_17305307	K00927
total_17306872	K00412
total_17307236	K10234
total_17308004	K00024
total_1731204	K02114
total_1731366	K01758
total_17314249	K13633
total_1731856	K03041
total_17319623	K03891
total_17319624	K03890
total_17320154	K03765
total_17320159	K03787
total_1732168	K05807
total_17323106	K01869
total_1732346	K02624
total_17325287	K02297
total_17325455	K14449
total_17325996	K00355
total_17327000	K04015
total_17327087	K00798
total_17329460	K00822
total_1733231	K02056
total_1733955	K00411
total_17343617	K03719
total_17344038	K00564
total_1734742	K00262
total_17348602	K02274
total_17350762	K01222
total_1735220	K02110
total_17352979	K01945
total_1735507	K02529
total_17355959	K07397
total_17356252	K07642
total_17358214	K02274
total_17358799	K02298
total_17359907	K04074
total_17360869	K00643
total_17362555	K00759
total_17363676	K02907
total_17366722	K15371
total_17370440	K00329
total_17371093	K00140
total_17376917	K00962
total_17379337	K01653
total_17379725	K00338
total_17380082	K03890
total_17380620	K00411
total_1738064	K07130
total_17382577	K01673
total_17383328	K00404
total_17393041	K01905
total_17396502	K00122
total_17398958	K01420
total_17399568	K00265
total_17399606	K02276
total_1739983	K14267
total_17400372	K00425
total_17401844	K00218
total_17401868	K06902
total_17405303	K00265
total_17407931	K02446
total_17408260	K02276
total_17408359	K00265
total_17408704	K03719
total_17409817	K00265
total_17416710	K13831
total_17416990	K00368
total_17416991	K00338
total_17417115	K08289
total_1741876	K03519
total_1742271	K03656
total_17423677	K10111
total_17424230	K02529
total_17424277	K01803
total_17424279	K02909
total_17424288	K00356
total_17427314	K03841
total_1742782	K02113
total_17428389	K02996
total_17429098	K02258
total_17434496	K02297
total_17436808	K00760
total_17438231	K00043
total_17438796	K00338
total_17438978	K00226
total_174466	K01734
total_1744741	K15408
total_17450861	K01447
total_174512	K06628
total_17453199	K02340
total_17457018	K11175
total_17457422	K02276
total_17459444	K09811
total_17461911	K01507
total_17462312	K00265
total_17464198	K02108
total_17465195	K01507
total_17468116	K00131
total_17469270	K01496
total_17469654	K11472
total_17469798	K00262
total_1747100	K07320
total_17472591	K01637
total_17472766	K05830
total_17473516	K02567
total_17477676	K15986
total_1748016	K00368
total_17480633	K02017
total_17481585	K01507
total_17485335	K00760
total_17487525	K15598
total_17488411	K02501
total_1749013	K00459
total_17493015	K00627
total_17495080	K10773
total_17495322	K03521
total_17502266	K03438
total_17502943	K01079
total_1750459	K03891
total_17506980	K00340
total_17507571	K00169
total_1751124	K06134
total_17512010	K00266
total_17512160	K10233
total_17512496	K00908
total_17513171	K07727
total_17516506	K01222
total_17516674	K01577
total_17517409	K15633
total_17520033	K02276
total_17520549	K00338
total_17522204	K02275
total_17524979	K15036
total_17525645	K03589
total_17526264	K03366
total_17530530	K02259
total_17531036	K04015
total_1753181	K02297
total_1753182	K02298
total_17533317	K00457
total_17536488	K08100
total_17536518	K05606
total_1753883	K02083
total_17540268	K02298
total_17540578	K01913
total_17541833	K10222
total_17542628	K03609
total_17542863	K01000
total_1754291	K01479
total_17543482	K01507
total_1754492	K02112
total_17544921	K02297
total_17545047	K02110
total_17546970	K01466
total_17547803	K05903
total_17548516	K02277
total_17550817	K00265
total_17552516	K01424
total_17554132	K02907
total_17555232	K14447
total_17558264	K00338
total_17559729	K02299
total_17561840	K00140
total_17563500	K00426
total_17564746	K01222
total_17566970	K02108
total_17569319	K00365
total_17571827	K08684
total_17571961	K03186
total_17574815	K04561
total_17579143	K00215
total_17580037	K05831
total_17584038	K00822
total_17585370	K03577
total_17586061	K01785
total_17587233	K03272
total_17587646	K02302
total_17588239	K02112
total_17591310	K00596
total_17591312	K02616
total_17591314	K02611
total_17594668	K02992
total_17595586	K11942
total_17596383	K00338
total_17596523	K01487
total_17598130	K00140
total_17600110	K03046
total_17603316	K03184
total_17604385	K15916
total_17604784	K00265
total_17605070	K07736
total_17606582	K15973
total_17607866	K01644
total_17610378	K09772
total_17610778	K02994
total_17610781	K02988
total_1761410	K05895
total_17617241	K02342
total_17617997	K01758
total_17619321	K03589
total_17619441	K02195
total_17621728	K00845
total_17622609	K07727
total_17623598	K01649
total_17624411	K00314
total_17626132	K03935
total_17628286	K02112
total_17628287	K01916
total_17630106	K03891
total_17633168	K02233
total_17635559	K00338
total_17636320	K05606
total_17640147	K02428
total_17640247	K01040
total_1764231	K00499
total_17643200	K00338
total_17647349	K15897
total_17655072	K15408
total_17656614	K01424
total_17658002	K01673
