Query_id	Ko_id
total_14890680	K01955
total_14891056	K02863
total_14891151	K01889
total_14891915	K01485
total_14891924	K02988
total_14891926	K02876
total_14892253	K00283
total_14893005	K03529
total_14893061	K01880
total_14893119	K09888
total_14893193	K03709
total_14893196	K00936
total_14893294	K03529
total_14893364	K03500
total_1489378	K02967
total_1489381	K02838
total_1489383	K06941
total_14894534	K01259
total_14895210	K01692
total_14895232	K01889
total_14895605	K02358
total_14895631	K01759
total_14896788	K00158
total_14897	K13628
total_14897074	K03595
total_14897952	K09136
total_14898545	K01362
total_14899469	K03405
total_14899523	K02528
total_14899552	K14160
total_14899836	K01478
total_14899962	K01848
total_14900624	K01474
total_14900885	K11782
total_14900946	K00599
total_14902861	K00761
total_1490402	K00936
total_1490406	K07250
total_14904115	K00655
total_14904585	K00773
total_14905101	K10563
total_14905105	K00857
total_14905831	K03186
total_14905855	K01735
total_14905856	K03179
total_14905958	K10907
total_14907148	K03709
total_1490720	K01423
total_1490723	K00756
total_14907277	K02302
total_1490729	K01972
total_1490794	K00639
total_14908100	K03789
total_14908150	K03090
total_14908671	K03296
total_14908747	K01885
total_14910589	K00554
total_14910967	K02557
total_1491163	K03919
total_14913405	K00599
total_14913986	K13061
total_14914660	K02884
total_14915272	K01759
total_14915800	K03684
total_14917687	K03087
total_14917799	K00620
total_149178	K02963
total_14917800	K00145
total_14918640	K03060
total_14918662	K07047
total_14919432	K00242
total_14919615	K10907
total_14920343	K06134
total_1492119	K06134
total_14923036	K06134
total_14923739	K04763
total_14923961	K14056
total_1492549	K01485
total_14925990	K03671
total_14926144	K00137
total_14926338	K01829
total_1492672	K02911
total_1492698	K02990
total_14927013	K00974
total_1492836	K03438
total_14928542	K01745
total_1492879	K13643
total_14929461	K00303
total_1493026	K03631
total_14931070	K01423
total_14931136	K04566
total_1493146	K01183
total_14931485	K02881
total_1493149	K03117
total_14931648	K02970
total_14931681	K06969
total_1493180	K02231
total_149320	K07657
total_14932117	K01875
total_14932118	K03787
total_1493228	K11493
total_14932836	K15451
total_14933695	K02986
total_14934231	K02963
total_14934232	K02939
total_14935443	K09458
total_1493565	K00703
total_14935779	K03466
total_14936103	K00281
total_14936534	K00278
total_14938351	K02909
total_14938359	K06442
total_14938617	K02347
total_14938960	K09761
total_14939260	K03041
total_14939859	K03089
total_1493997	K02935
total_14939971	K00283
total_14940026	K06204
total_14942483	K02963
total_14943355	K02282
total_14944388	K02948
total_14944421	K06969
total_14944582	K00286
total_14945165	K00599
total_14945805	K03574
total_14946119	K02970
total_14947340	K07560
total_1494783	K01286
total_14947906	K06969
total_14950079	K00029
total_14950295	K11005
total_14950458	K02879
total_14950460	K06173
total_14950462	K01972
total_1495146	K00684
total_1495147	K00685
total_14951677	K01928
total_14951704	K01880
total_14952195	K00936
total_14953214	K00684
total_14953215	K02342
total_14953982	K00184
total_14954005	K14288
total_14954209	K00783
total_1495474	K00685
total_14954833	K02956
total_14954869	K02427
total_14954991	K01147
total_14955275	K01810
total_14955653	K03586
total_14956239	K08073
total_14956608	K04795
total_14957184	K02888
total_14957686	K01610
total_14957854	K10206
total_14958232	K00286
total_14958421	K02919
total_14958589	K03466
total_14958872	K00133
total_14958977	K02926
total_14959280	K01952
total_14960044	K08289
total_14962926	K03438
total_14962996	K12256
total_14963395	K01866
total_14963524	K02014
total_14964168	K03088
total_14964408	K07455
total_14964504	K00760
total_14964505	K07114
total_14964508	K06969
total_1496540	K10536
total_14966421	K00274
total_14966432	K02982
total_14966746	K05837
total_14967012	K01874
total_14967269	K03536
total_14967285	K01787
total_14967310	K02834
total_14968457	K06134
total_14969066	K01897
total_14969067	K03088
total_14969627	K01991
total_14969674	K03724
total_14969805	K01438
total_14970083	K03088
total_14970397	K02911
total_1497076	K06075
total_14970896	K03501
total_14971510	K00784
total_149728	K01578
total_14973370	K03703
total_14973802	K06179
total_14973965	K09823
total_14974582	K00499
total_14974880	K02623
total_14975575	K15257
total_1497559	K00226
total_14976236	K01939
total_14976262	K02687
total_14976698	K01712
total_14977084	K07735
total_1497716	K00332
total_14978882	K00023
total_1497892	K03529
total_14979174	K02913
total_14979663	K09772
total_1497977	K01733
total_14980011	K06879
total_14980352	K03979
total_14980442	K11996
total_14980450	K02234
total_14980919	K00857
total_14981008	K02019
total_14981796	K02963
total_14982235	K02474
total_14982299	K03657
total_14982727	K02805
total_14983668	K01008
total_14984426	K03088
total_14984907	K01529
total_14984908	K00970
total_14984909	K14335
total_14985123	K03790
total_14986380	K01167
total_14986561	K01588
total_14986562	K01589
total_14986883	K02967
total_1498699	K09681
total_14987221	K00020
total_14987836	K02358
total_14987837	K02946
total_14987838	K02906
total_14987839	K02926
total_14987840	K02892
total_14987841	K02886
total_14987843	K02890
total_1498821	K01420
total_14988389	K03392
total_14988448	K00029
total_14990600	K01868
total_14990684	K00685
total_14991319	K01874
total_14991776	K00003
total_14992374	K00658
total_14993029	K09903
total_14993920	K02335
total_14994078	K00303
total_14995293	K02292
total_14995890	K01524
total_14996459	K01259
total_14996868	K00609
total_14997027	K00030
total_14997028	K00602
total_14997136	K02986
total_1499717	K01595
total_14997502	K02881
total_14997537	K02986
total_1499768	K06969
total_14997796	K07034
total_14998091	K02552
total_14998689	K01465
total_14999279	K02890
total_1499937	K07736
total_1499944	K03218
total_150005	K03088
total_15000502	K01733
total_15000959	K00822
total_15001093	K03215
total_15002226	K01782
total_15002230	K01278
total_15002384	K02167
total_15002691	K00145
total_15003002	K01512
total_15003025	K04768
total_15003063	K01869
total_15003425	K01880
total_15004544	K01875
total_15004936	K15036
total_1500567	K03564
total_15006149	K03548
total_15007080	K01870
total_150073	K05540
total_15007364	K01069
total_15007420	K00599
total_15007421	K01868
total_15007432	K04567
total_15007864	K07284
total_15007869	K09710
total_15008510	K00685
total_15008518	K01584
total_1500852	K05566
total_15009211	K13770
total_15009412	K02520
total_15009652	K09990
total_15009743	K03564
total_15010515	K00257
total_15010516	K00074
total_1501052	K02495
total_1501072	K06447
total_15010773	K01420
total_15011611	K13292
total_1501239	K02879
total_1501261	K04485
total_15013669	K06168
total_15014070	K03724
total_15014985	K01112
total_15015045	K03089
total_15015214	K03497
total_15015215	K03496
total_15015216	K03501
total_15015645	K01620
total_15015791	K13017
total_15015878	K04066
total_15015993	K03215
total_15016039	K00784
total_15016348	K04566
total_150164	K02879
total_15016416	K01659
total_1501644	K00823
total_1501703	K00595
total_1501704	K13541
total_15017341	K07494
total_15017859	K02500
total_15017950	K01838
total_15017952	K02341
total_15018061	K03595
total_1501820	K00773
total_15019446	K06041
total_15019531	K03722
total_15019781	K01696
total_15020125	K06920
total_15020692	K02902
total_15020693	K02913
total_15021479	K15255
total_15021543	K03722
total_1502184	K00568
total_15022104	K01874
total_15022440	K07399
total_150227	K02304
total_15022986	K00891
total_15023368	K02986
total_15023646	K01415
total_15023651	K06941
total_15023964	K03631
total_15024505	K00606
total_15024506	K00950
total_15026021	K14162
total_15026054	K03789
total_15026117	K03529
total_15026360	K00528
total_15026669	K03631
total_15027087	K01866
total_15027144	K01885
total_15027574	K03529
total_15027604	K00989
total_15028765	K02933
total_15029279	K02931
total_15029426	K03722
total_15029599	K00286
total_15030120	K01420
total_15030438	K01875
total_15030519	K01696
total_15030754	K01952
total_15031285	K00817
total_15031732	K01599
total_15031925	K00101
total_15032153	K06140
total_15032450	K03742
total_15032540	K01939
total_15032882	K09811
total_15033154	K00773
total_15033233	K03090
total_1503381	K00599
total_15033870	K02014
total_15034888	K02584
total_1503518	K02337
total_15035286	K07240
total_15035552	K00765
total_15035857	K01810
total_15036352	K13019
total_15036548	K14998
total_15036552	K00163
total_15036785	K03536
total_15037253	K06927
total_15037256	K06877
total_15038659	K03386
total_1503931	K03328
total_15039925	K02867
total_15039926	K02863
total_1504	K01426
total_15040081	K01420
total_15040336	K14160
total_15040616	K03684
total_15040917	K02990
total_15041008	K13643
total_15041403	K01874
total_15041780	K01448
total_15041784	K00626
total_15041946	K02343
total_15042514	K01709
total_15042515	K12452
total_15043082	K02888
total_15043378	K01889
total_1504375	K02863
total_15043852	K01420
total_15044451	K00078
total_1504465	K09136
total_15045087	K00857
total_15045365	K03216
total_15045616	K00016
total_15045921	K02118
total_15046778	K14058
total_15046812	K06075
total_15047340	K03704
total_15047731	K07646
total_15047867	K01468
total_15048844	K03609
total_15049942	K13745
total_15051214	K09811
total_15051369	K02358
total_15051964	K00111
total_15052361	K01849
total_1505277	K01669
total_15053051	K01955
total_15053157	K02933
total_15054280	K01868
total_1505451	K07056
total_15055787	K01820
total_15055942	K01885
total_1505651	K00946
total_15057057	K06179
total_1505751	K01745
total_1505804	K01693
total_15058584	K03179
total_15058624	K01581
total_15058788	K03684
total_15059574	K01090
total_15059737	K01585
total_15060008	K01814
total_15060085	K10536
total_15060104	K15396
total_15060345	K00989
total_1506065	K01693
total_15061224	K08482
total_1506203	K00599
total_15062483	K01883
total_1506266	K01745
total_15062847	K04763
total_15062868	K01962
total_15063262	K01420
total_15064012	K03566
total_1506409	K06911
total_15064679	K00599
total_15065165	K01692
total_150654	K16048
total_1506556	K05541
total_1506557	K00130
total_15066298	K09903
total_15066721	K00057
total_15066835	K08300
total_15066875	K03704
total_15066939	K10907
total_15067043	K01960
total_15067325	K01524
total_15067918	K14160
total_15068102	K00101
total_15068127	K01406
total_15068946	K00837
total_15069127	K01758
total_15069306	K02994
total_15069928	K03089
total_15070372	K08316
total_15070393	K04758
total_15070858	K00301
total_15071387	K01885
total_15072556	K03574
total_15072678	K05982
total_15073416	K07240
total_15073597	K02014
total_15074230	K06179
total_15074510	K02911
total_15075802	K01695
total_15075890	K03919
total_15077273	K03296
total_15077614	K01968
total_15077814	K02963
total_15078467	K11755
total_15079594	K01423
total_15080467	K01782
total_15080559	K02337
total_15081135	K00304
total_15081750	K02341
total_15081841	K07250
total_15082215	K10026
total_15082230	K07455
total_15082301	K00684
total_15082601	K01703
total_15084646	K01494
total_15085693	K01908
total_15086144	K03574
total_15086145	K02899
total_15086211	K02022
total_15087235	K03599
total_15087779	K00088
total_15089869	K02963
total_15090261	K03551
total_15090529	K01586
total_15090530	K00003
total_15090531	K01733
total_1509314	K03625
total_15093470	K02838
total_15093471	K09903
total_15093481	K14261
total_15093562	K02337
total_1509362	K06145
total_15093894	K01885
total_15094497	K11784
total_15095323	K02358
total_15095604	K07493
total_15096424	K02963
total_15097497	K05592
total_15097905	K03631
total_15097983	K02890
total_15098190	K02963
total_15099169	K02014
total_15099979	K02304
total_15100457	K03979
total_15100792	K02520
total_15103649	K03574
total_15103761	K01289
total_15104255	K03500
total_15104316	K03639
total_15104534	K02316
total_15104622	K00763
total_1510506	K08166
total_15106174	K15256
total_15106192	K02881
total_15106193	K02933
total_15107856	K06177
total_15108421	K04567
total_15108513	K07300
total_1510925	K01866
total_15109623	K00273
total_15109919	K15257
total_15110358	K01885
total_15110731	K09748
total_15110827	K00790
total_151110	K06213
total_15111555	K01362
total_15112058	K13832
total_15112294	K03086
total_1511287	K13583
total_1511332	K00286
total_15113678	K04566
total_15113971	K01206
total_15114215	K01081
total_15114395	K00003
total_15114598	K00140
total_15115714	K03684
total_15116186	K00324
total_15116274	K02626
total_15116824	K03439
total_15116879	K00758
total_15117403	K14160
total_15117840	K01426
total_15118519	K01849
total_15118608	K02871
total_1511964	K02994
total_15119735	K15257
total_15119959	K01652
