Query_id	tax
total_14679329	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14679515	k__Bacteria
total_14681889	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14686878	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1468767	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1468783	k__Bacteria;p__Proteobacteria
total_14688796	k__Bacteria;p__Proteobacteria
total_1468979	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14691516	k__Bacteria
total_14691593	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14694410	k__Bacteria
total_14696630	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14697654	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae
total_14699396	Unclassified
total_14700471	Unclassified
total_14701203	k__Bacteria;p__Proteobacteria
total_14703243	k__Bacteria
total_14704771	k__Bacteria;p__Actinobacteria
total_14705584	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14706972	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14714009	k__Bacteria
total_14714018	Unclassified
total_14714038	k__Bacteria
total_14714073	k__Bacteria
total_14714079	k__Bacteria
total_14714156	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1471734	k__Bacteria
total_14717759	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_14718533	k__Bacteria;p__Proteobacteria
total_14718869	k__Eukaryota
total_14720311	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1472090	k__Bacteria
total_14721736	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14722759	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1472382	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_14725058	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_14725543	k__Bacteria
total_14727342	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1472807	Unclassified
total_14729066	k__Bacteria;p__Bacteroidetes
total_14729075	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_14729079	k__Bacteria;p__Bacteroidetes
total_14729111	k__Bacteria;p__Bacteroidetes
total_14731519	k__Bacteria
total_14732289	k__Bacteria
total_14732821	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_14733732	k__Eukaryota
total_14740239	k__Bacteria
total_14740240	k__Bacteria
total_14744942	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14745135	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14745452	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces
total_14746108	k__Bacteria;p__Proteobacteria
total_14747688	k__Bacteria
total_1474786	k__Bacteria
total_14751330	Unclassified
total_14752969	k__Bacteria;p__Proteobacteria
total_14753379	k__Bacteria;p__Actinobacteria
total_14753689	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14758454	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14758679	k__Bacteria;p__Actinobacteria
total_14760960	Unclassified
total_14761204	k__Bacteria;p__Proteobacteria
total_14762584	k__Bacteria
total_14762969	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14764112	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14764186	k__Bacteria
total_1476610	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14766788	k__Bacteria
total_1476695	k__Eukaryota
total_14766995	k__Bacteria
total_14768479	k__Bacteria
total_14769522	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14773088	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14773184	k__Bacteria
total_14775213	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14776095	Unclassified
total_14777663	k__Bacteria;p__Proteobacteria
total_14778795	k__Bacteria
total_1478256	k__Bacteria
total_1478258	Unclassified
total_1478259	Unclassified
total_1478260	k__Bacteria
total_14784153	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1478625	k__Bacteria
total_14786902	k__Bacteria
total_14790515	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_1479254	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1479541	k__Bacteria;p__Proteobacteria
total_14795811	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_14796118	k__Bacteria
total_1479738	k__Bacteria
total_1479874	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14798989	k__Bacteria
total_1480053	Unclassified
total_1480178	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14802552	k__Bacteria
total_1480953	k__Bacteria
total_14809962	k__Bacteria
total_1481059	k__Bacteria
total_1481176	k__Bacteria;p__Proteobacteria
total_14813287	Unclassified
total_1481329	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14815273	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14815427	k__Bacteria
total_14818529	Unclassified
total_14821246	k__Bacteria
total_1482533	k__Bacteria;p__Proteobacteria
total_14825379	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14825661	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14826485	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1482752	k__Bacteria;p__Proteobacteria
total_14828945	k__Bacteria
total_14829718	k__Bacteria;p__Proteobacteria
total_14831193	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14831526	Unclassified
total_14844075	k__Bacteria
total_14844789	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14847296	k__Bacteria
total_14847744	k__Bacteria;p__Proteobacteria
total_14848514	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_14848715	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14849781	k__Bacteria
total_14855492	k__Bacteria
total_14856727	k__Bacteria
total_14857786	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
total_14858525	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14860938	Unclassified
total_14861355	k__Bacteria
total_14865617	k__Bacteria
total_14867133	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14869113	Unclassified
total_14871415	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14871416	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14873828	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_14873829	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_14875840	k__Bacteria
total_1487620	k__Bacteria
total_14877957	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1488017	k__Bacteria
total_14880439	Unclassified
total_14882270	k__Bacteria
total_14883979	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium
total_14884124	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14885216	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14888596	k__Bacteria
total_14889145	k__Bacteria
total_14892063	Unclassified
total_14893612	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_1489584	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14897361	k__Bacteria;p__Proteobacteria
total_14898392	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14898537	k__Bacteria
total_14900604	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14900774	k__Bacteria
total_14900911	k__Bacteria
total_14902961	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14906348	k__Bacteria;p__Proteobacteria
total_14907232	k__Bacteria
total_14907233	k__Bacteria
total_14907234	k__Bacteria
total_14907506	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14910228	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14910329	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14911183	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1491257	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_14918224	k__Bacteria
total_14918225	k__Bacteria
total_14919432	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14920343	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14920744	k__Bacteria;p__Actinobacteria
total_14923961	k__Bacteria
total_14923962	k__Bacteria;p__Actinobacteria
total_14924327	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14924930	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_14926144	k__Bacteria
total_14926858	k__Bacteria
total_1493228	k__Bacteria
total_14932612	k__Bacteria
total_1493344	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae
total_1493345	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_14933523	k__Eukaryota
total_14935103	k__Bacteria
total_14937288	k__Bacteria
total_14937581	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14937636	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14938960	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14939260	k__Archaea;p__Thaumarchaeota
total_14941205	k__Bacteria
total_14941934	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14941935	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14945167	k__Bacteria
total_14945931	k__Bacteria;p__Actinobacteria
total_14947326	k__Bacteria
total_1495122	k__Bacteria;p__Bacteroidetes
total_14951914	k__Bacteria
total_14952396	k__Bacteria
total_14954833	k__Bacteria
total_14955277	k__Bacteria;p__Proteobacteria
total_14955653	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_14956239	k__Bacteria
total_14956608	k__Archaea
total_14957835	k__Bacteria
total_14957854	k__Bacteria
total_14962996	k__Bacteria;p__Actinobacteria
total_14964244	k__Bacteria
total_14964504	k__Bacteria
total_14964873	k__Bacteria
total_14965982	k__Bacteria
total_14966445	k__Bacteria
total_14966536	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_14967278	k__Bacteria
total_14968119	k__Bacteria;p__Actinobacteria
total_1497076	k__Bacteria;p__Proteobacteria
total_14971387	k__Bacteria
total_1497243	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14975674	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14975681	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14976431	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14977084	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14978882	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14979432	k__Bacteria
total_1497944	k__Bacteria;p__Actinobacteria
total_14979899	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_14980206	k__Bacteria
total_14980544	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_14982329	k__Bacteria
total_1498235	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_14984411	k__Bacteria
total_14988883	Unclassified
total_14991312	k__Bacteria
total_14991313	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter
total_14992605	k__Bacteria;p__Actinobacteria
total_14995623	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_14995832	k__Bacteria;p__Proteobacteria
total_14996574	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_149979	k__Bacteria;p__Proteobacteria
total_14998091	k__Bacteria
total_14998300	k__Bacteria
total_15000223	k__Bacteria
total_15000396	k__Bacteria
total_1500081	k__Bacteria;p__Actinobacteria
total_1500082	k__Bacteria;p__Actinobacteria
total_15001093	Unclassified
total_15001757	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15003663	k__Bacteria
total_15004936	k__Bacteria;p__Actinobacteria
total_15007744	k__Bacteria;p__Actinobacteria
total_1501008	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_15014268	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15016416	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_1501644	k__Bacteria
total_1501703	k__Bacteria;p__Actinobacteria
total_1501704	k__Bacteria;p__Actinobacteria
total_150172	Unclassified
total_1501744	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15018185	k__Bacteria
total_1501853	k__Bacteria
total_15020128	k__Bacteria
total_15020692	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_15020693	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_15021479	k__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales
total_150227	k__Bacteria
total_15023015	k__Bacteria
total_15023183	k__Bacteria;p__Proteobacteria
total_15024322	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15024980	k__Bacteria
total_1503143	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15031438	k__Bacteria;p__Proteobacteria
total_15037021	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15040081	k__Bacteria
total_15042108	k__Bacteria;p__Proteobacteria
total_15045616	k__Bacteria;p__Proteobacteria
total_15046160	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
total_15047699	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1505451	k__Bacteria
total_15054610	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15055702	k__Bacteria
total_15055756	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15057642	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15057686	k__Bacteria
total_15058305	k__Bacteria
total_15060692	k__Bacteria;p__Proteobacteria
total_15061646	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_15061683	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
total_15066939	Unclassified
total_15067769	k__Bacteria
total_1506919	Unclassified
total_15072172	k__Eukaryota
total_15073000	k__Bacteria
total_15075339	k__Bacteria;p__Bacteroidetes
total_15076479	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales
total_15076504	k__Bacteria
total_15077471	k__Bacteria
total_15078691	k__Bacteria
total_15080228	k__Bacteria
total_1508159	k__Bacteria;p__Proteobacteria
total_15082227	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium_sp._URHA0056
total_15082230	Unclassified
total_15083178	k__Bacteria
total_15086410	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15086899	k__Bacteria
total_1508776	k__Archaea
total_15088370	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15092843	k__Bacteria
total_15092983	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15093373	k__Bacteria
total_15095636	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15098200	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_1509852	k__Bacteria;p__Actinobacteria
total_15100994	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1510137	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15102977	k__Bacteria
total_15106014	k__Bacteria
total_15109623	k__Bacteria
total_15109803	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_15117924	k__Bacteria;p__Actinobacteria
total_15118449	k__Bacteria
total_15119917	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_151256	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
total_15126006	k__Bacteria;p__Proteobacteria
total_15126110	k__Bacteria
total_1513390	Unclassified
total_15134068	k__Bacteria
total_15134451	k__Bacteria;p__Actinobacteria
total_15136989	k__Bacteria;p__Actinobacteria
total_15136990	Unclassified
total_15137199	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_15137639	k__Bacteria
total_15138252	k__Bacteria
total_15138798	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15140418	k__Bacteria
total_151455	k__Archaea
total_1514586	k__Bacteria
total_15145955	Unclassified
total_15145960	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium_sp._Marseille
total_15145961	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium
total_15145962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium_sp._Marseille
total_15145964	Unclassified
total_15145965	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
total_15145986	Unclassified
total_15147211	k__Bacteria;p__Cyanobacteria;c__Unclassified
total_15148119	Unclassified
total_1514895	k__Bacteria
total_1514914	k__Bacteria;p__Bacteroidetes
total_15149498	k__Bacteria;p__Actinobacteria
total_15149542	k__Bacteria
total_15154104	k__Bacteria
total_15154325	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15154422	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15158514	k__Bacteria;p__Actinobacteria;c__Actinobacteria
