Query_id	Ko_id
total_11501216	K01907
total_11501223	K01255
total_11501809	K01409
total_11502094	K03106
total_11502209	K01069
total_11502413	K03733
total_11502416	K01768
total_11502451	K03568
total_11502512	K03218
total_11502712	K02906
total_11502754	K02959
total_11502793	K00540
total_11502824	K01028
total_11503009	K02564
total_11503033	K00773
total_11503662	K06177
total_11503756	K02357
total_11503790	K09748
total_11503888	K03648
total_11503956	K02892
total_11503997	K03589
total_11504261	K00337
total_11504361	K03527
total_11504430	K07566
total_11504689	K01952
total_11504767	K00764
total_1150485	K06188
total_11505183	K03531
total_11505262	K03296
total_11505714	K00338
total_11505715	K00337
total_1150595	K01873
total_1150607	K09710
total_11506365	K07455
total_11506401	K04773
total_11506427	K01185
total_11506725	K01620
total_11506979	K00248
total_11507211	K00333
total_11507273	K02234
total_11507493	K04075
total_11507494	K01061
total_11507708	K03657
total_11507873	K00946
total_11508108	K00652
total_11508109	K01935
total_11508151	K15898
total_11508207	K03100
total_11508373	K03642
total_11508398	K01955
total_11508436	K07044
total_11508486	K00121
total_11508546	K02687
total_11508611	K01533
total_11508628	K13695
total_11508630	K00390
total_1150902	K03106
total_11509115	K00794
total_11509188	K03215
total_1150938	K02994
total_11509598	K02931
total_11509718	K03969
total_11509741	K00030
total_11509743	K03703
total_1150975	K01975
total_11509861	K00764
total_11509891	K07010
total_11509996	K14267
total_11509998	K00031
total_11510109	K01919
total_11510380	K00758
total_11510429	K01358
total_11510565	K03438
total_11510585	K01649
total_11510608	K00135
total_11511127	K02933
total_11511128	K02881
total_11511129	K02988
total_11511368	K03722
total_11511404	K03529
total_1151158	K01883
total_11511891	K10763
total_11511908	K01273
total_11512246	K03215
total_11512935	K01872
total_11513081	K01754
total_11513110	K02338
total_11513129	K03043
total_11513331	K01952
total_11513909	K04041
total_11514095	K04097
total_11514372	K08676
total_11514521	K00858
total_11514553	K00337
total_11514780	K01620
total_11514969	K00773
total_11515148	K02346
total_11515277	K01610
total_11515337	K03265
total_11515388	K01028
total_11515583	K06447
total_115157	K01322
total_11515719	K01952
total_11516037	K01338
total_11516164	K01278
total_1151624	K01754
total_11516423	K00412
total_1151652	K00100
total_11516692	K03628
total_11516749	K01358
total_11516750	K01358
total_11516850	K03529
total_11516887	K03592
total_11517027	K01945
total_11517148	K02906
total_11517149	K02926
total_11517150	K02892
total_11517196	K00412
total_1151723	K07263
total_1151724	K01589
total_11517261	K01273
total_11517385	K00568
total_11517386	K00287
total_11517460	K03821
total_11518227	K00652
total_11518611	K00121
total_11518789	K01759
total_11518860	K05998
total_11518940	K09800
total_11519191	K01269
total_11519294	K01358
total_1151938	K01256
total_11519426	K02881
total_1151946	K07267
total_11519484	K02887
total_1151952	K01647
total_11519622	K01269
total_11519655	K01354
total_11519745	K15358
total_11520678	K02519
total_11520985	K03089
total_11520997	K07027
total_11521523	K07263
total_11521524	K07263
total_11521525	K01515
total_11521671	K02956
total_11521865	K08683
total_11522268	K00435
total_11522605	K01952
total_11522698	K01412
total_11522858	K00997
total_11522883	K03558
total_11523019	K03786
total_11523051	K06015
total_11523531	K00931
total_11523577	K01895
total_11523719	K00674
total_11523818	K01269
total_11523838	K00215
total_11523930	K05540
total_11524024	K02357
total_11524197	K00685
total_11524812	K04075
total_11524984	K01354
total_11525008	K03688
total_11525319	K02895
total_11525446	K01952
total_11525602	K00334
total_11525694	K00821
total_11525816	K01142
total_11525926	K00658
total_1152596	K00858
total_1152597	K06442
total_11526074	K01278
total_11526200	K01868
total_11526409	K02879
total_11526449	K03783
total_11526492	K09458
total_1152662	K01322
total_11526623	K01137
total_11526668	K01256
total_11526842	K01524
total_11526883	K01872
total_11527133	K03531
total_11527191	K04566
total_11527200	K02357
total_11527371	K01230
total_11527476	K00297
total_11527616	K00614
total_11527929	K00626
total_11528118	K06959
total_11528195	K00626
total_11528344	K01061
total_11528447	K03821
total_11528538	K01876
total_11528716	K01867
total_11529011	K03978
total_11529012	K01338
total_11529602	K01638
total_11529748	K07462
total_11530250	K01239
total_11530252	K02897
total_11530398	K03101
total_11530442	K13010
total_11530475	K00783
total_11530586	K03798
total_115308	K02314
total_1153147	K03625
total_11531665	K02519
total_11531721	K03657
total_11531826	K00281
total_11531862	K00282
total_11531919	K02945
total_11531991	K02601
total_11532114	K00936
total_11532252	K02275
total_11532365	K02198
total_11532848	K00428
total_11533160	K03466
total_11533211	K00567
total_11533273	K00135
total_11533291	K02316
total_11533760	K06223
total_11533888	K01322
total_1153406	K03501
total_11534104	K03517
total_11534631	K01679
total_11534937	K02301
total_11535364	K07263
total_11535378	K00936
total_11535540	K01872
total_11535566	K00721
total_11535981	K01069
total_11535982	K02600
total_11536004	K01303
total_11536246	K02340
total_11536430	K02887
total_11536649	K00286
total_11536650	K01649
total_11536668	K03821
total_11536951	K01997
total_11537031	K07263
total_11537151	K01874
total_1153730	K09883
total_11537382	K03862
total_11537453	K03182
total_11537500	K03043
total_11537560	K01971
total_11537754	K02961
total_11537905	K01890
total_11538150	K02474
total_11538272	K00001
total_11538545	K01933
total_11538652	K02357
total_11538941	K04566
total_11539030	K01284
total_11539328	K08252
total_11539388	K02621
total_11539502	K03724
total_11539503	K01415
total_11539814	K01872
total_11540056	K04773
total_11540070	K00228
total_11540190	K02621
total_11540270	K02906
total_11540305	K00411
total_11540321	K07008
total_11540390	K00936
total_11540942	K03595
total_11540972	K01919
total_11541076	K02337
total_11541129	K00161
total_11541598	K03790
total_11541622	K07263
total_11541950	K01916
total_1154242	K02438
total_11542717	K01887
total_11542822	K01354
total_11542975	K01969
total_11543062	K02548
total_11543169	K02825
total_11543494	K01652
total_11543546	K02548
total_1154357	K00215
total_11543732	K01937
total_11543816	K09748
total_11544140	K02371
total_11544569	K09812
total_1154479	K01585
total_11545520	K09883
total_11546234	K01937
total_11546937	K03722
total_11546938	K00963
total_11547075	K02990
total_11547200	K03091
total_11547636	K01872
total_11547787	K01866
total_11547922	K03588
total_11547956	K01265
total_11548676	K03601
total_11549099	K02956
total_11549647	K01299
total_11549754	K03799
total_11549765	K02533
total_1154996	K06941
total_11550552	K01361
total_11550556	K01649
total_11550573	K03517
total_11550778	K01754
total_11550806	K15977
total_11550892	K02500
total_11551243	K00602
total_11551438	K02959
total_11551541	K09883
total_11551586	K03496
total_11551689	K00858
total_11552025	K01439
total_11552486	K01623
total_11552514	K02687
total_11552639	K01933
total_11552718	K01653
total_11552732	K10536
total_11552811	K01659
total_11552830	K02803
total_11552848	K01610
total_11552878	K00128
total_11552894	K00281
total_11552903	K00329
total_11552982	K03501
total_11553121	K03184
total_11553219	K00627
total_11553419	K03431
total_11553420	K03305
total_11553489	K01653
total_11553513	K01937
total_11553581	K00812
total_11553688	K06173
total_11553799	K03101
total_11554067	K07566
total_115546	K02337
total_11554859	K02335
total_11554957	K01431
total_11554992	K00263
total_11555018	K00282
total_11555021	K01876
total_1155510	K07183
total_11555122	K00382
total_11555176	K08482
total_1155529	K01810
total_11555340	K07096
total_11555457	K02341
total_11555565	K01952
total_11555588	K00609
total_11555589	K01649
total_11555661	K04764
total_11555740	K08316
total_11556002	K00794
total_11556053	K01876
total_11556154	K00974
total_11556155	K00540
total_11556356	K01749
total_11556384	K11175
total_11556452	K00936
total_11556464	K14441
total_11556505	K01506
total_11557015	K02986
total_11557021	K02876
total_11557028	K02931
total_11557036	K03296
total_11557192	K00647
total_11557267	K03101
total_11557717	K03701
total_11557733	K04773
total_11558218	K00951
total_11558438	K00253
total_11558825	K03186
total_11558986	K03217
total_11559018	K02014
total_11559211	K00674
total_11559250	K01423
total_11559662	K01434
total_11559706	K01916
total_1155974	K03652
total_11559815	K01278
total_11559911	K02274
total_11559979	K00626
total_11559988	K01933
total_11560039	K01322
total_1156071	K03074
total_11561039	K01754
total_1156108	K01271
total_11561087	K01028
total_11561088	K01029
total_11561089	K15634
total_11561136	K12410
total_11561452	K01787
total_11561532	K00013
total_11561597	K01479
total_11561864	K02614
total_11561881	K00162
total_11561997	K01878
total_11562158	K01338
total_11562161	K01056
total_11562162	K02897
total_11562451	K01868
total_11563017	K15633
total_11563081	K01623
total_11563082	K01174
total_11563906	K03501
total_1156396	K02600
total_11564083	K01951
total_11564208	K07796
total_11564209	K03296
total_1156449	K01905
total_11564541	K15987
total_11564823	K01892
total_11565041	K03551
total_11565145	K01890
total_1156525	K02338
total_11565351	K02946
total_11565434	K01524
total_11565468	K07025
total_11565484	K01301
total_11565543	K00756
total_11565544	K01489
total_11565549	K01354
total_11565598	K01265
total_11565768	K04042
total_11565773	K01880
total_1156632	K06168
total_1156633	K01647
total_11566405	K03320
total_1156657	K07462
total_11566677	K01012
total_115668	K08316
total_1156702	K03587
total_11567277	K02892
total_11567278	K02926
total_11567867	K03496
total_11568109	K00263
total_11568284	K00763
total_11568429	K06911
total_11568457	K01814
total_11568458	K01693
total_11568469	K08316
total_11569016	K01464
total_11569542	K00135
total_11569626	K09888
total_11569793	K01081
total_11569842	K01870
total_11569855	K15451
total_11569893	K02621
total_11570118	K07486
total_11570212	K08976
total_11570215	K02346
total_11570347	K00764
total_11570613	K00981
total_11570638	K02115
total_11570855	K03624
total_11570969	K00658
total_11571103	K02931
total_11571323	K03723
total_11571394	K01322
total_11571536	K01478
total_11571784	K01872
total_11571841	K03529
total_11571970	K07090
total_11571990	K02600
total_11572355	K01890
total_11572464	K01917
total_11572607	K03531
total_11572975	K02528
total_11573164	K07263
total_11573383	K01811
total_11573531	K01354
total_11573686	K14267
total_11573925	K00798
total_11573968	K01256
total_11573969	K03548
total_11574126	K14267
total_11574203	K02564
total_11574305	K11752
total_11574475	K08677
total_11574544	K07117
total_11574604	K00259
total_11574840	K09985
total_11574998	K00761
total_11575094	K11293
total_11575544	K02335
total_11575660	K02867
total_11575948	K05808
total_1157600	K09883
total_11576166	K01916
total_11576172	K01676
total_11576197	K00248
total_11576296	K03210
total_11576604	K03465
total_11576820	K00301
total_11577308	K07566
total_11577326	K03438
total_11577330	K00257
total_11577492	K09883
total_11577731	K01069
total_11577935	K01881
total_11578052	K02275
total_11578670	K00674
total_11578911	K03439
total_11578934	K02986
total_11579080	K02886
total_11579179	K06196
total_11579198	K03072
total_11579436	K06179
total_11579533	K01869
total_11580390	K13051
total_1158062	K01464
total_11580632	K01299
total_11580640	K09922
total_11580653	K01653
total_1158066	K00108
total_11580907	K01273
total_11580991	K00161
total_11581272	K03856
total_11581525	K02372
total_1158183	K01991
total_1158198	K02897
total_11582023	K02867
total_1158206	K01183
total_11582237	K01610
total_11582240	K02871
total_11582251	K01142
total_11582412	K09023
total_1158260	K01463
total_11582604	K01338
total_11582701	K00290
total_1158274	K01439
total_11582861	K09800
total_11583241	K02341
total_11583288	K03650
total_11583364	K02564
total_11583510	K02825
total_11583596	K01081
total_11583637	K01026
total_11583699	K02519
total_11583927	K02982
total_11584058	K07116
total_11584077	K03621
total_11584082	K00100
total_11584229	K01689
total_1158441	K01591
total_11584575	K01867
total_11584750	K03320
total_11584801	K00799
total_11584922	K07263
total_11584942	K08372
total_11585070	K03116
total_11585192	K09458
total_11585195	K02341
total_11585463	K02338
total_11585735	K00962
total_11586149	K00166
total_11586330	K03589
total_11586732	K04094
total_11586747	K02931
total_11586780	K12573
total_11586784	K00936
total_11586785	K07289
total_11586814	K07491
